X2015.01.01,X2015.01.02,X2015.01.03,X2015.01.04,X2015.01.05,X2015.01.06,X2015.01.07,X2015.01.08,X2015.01.09,X2015.01.10,X2015.01.11,X2015.01.12,X2015.01.13,X2015.01.14,X2015.01.15,X2015.01.16,X2015.01.17,X2015.01.18,X2015.01.19,X2015.01.20,X2015.01.21,X2015.01.22,X2015.01.23,X2015.01.24,X2015.01.25,X2015.01.26,X2015.01.27,X2015.01.28,X2015.01.29,X2015.01.30,X2015.01.31,X2015.02.01,X2015.02.02,X2015.02.03,X2015.02.04,X2015.02.05,X2015.02.06,X2015.02.07,X2015.02.08,X2015.02.09,X2015.02.10,X2015.02.11,X2015.02.12,X2015.02.13,X2015.02.14,X2015.02.15,X2015.02.16,X2015.02.17,X2015.02.18,X2015.02.19,X2015.02.20,X2015.02.21,X2015.02.22,X2015.02.23,X2015.02.24,X2015.02.25,X2015.02.26,X2015.02.27,X2015.02.28,X2015.03.01,X2015.03.02,X2015.03.03,X2015.03.04,X2015.03.05,X2015.03.06,X2015.03.07,X2015.03.08,X2015.03.09,X2015.03.10,X2015.03.11,X2015.03.12,X2015.03.13,X2015.03.14,X2015.03.15,X2015.03.16,X2015.03.17,X2015.03.18,X2015.03.19,X2015.03.20,X2015.03.21,X2015.03.22,X2015.03.23,X2015.03.24,X2015.03.25,X2015.03.26,X2015.03.27,X2015.03.28,X2015.03.29,X2015.03.30,X2015.03.31,X2015.04.01,lon,lat
21.63301,23.56552,23.93865,22.86,20.29608,18.49083,17.93793,17.41232,16.89115,18.25312,18.32277,18.26715,19.5532,20.21536,21.19743,20.11702,18.55442,17.80209,17.40985,17.98841,19.36434,19.32388,18.60151,19.28116,18.86206,18.37698,19.37238,20.58278,21.23261,20.53316,18.29943,17.32173,18.21421,19.28933,19.90617,21.66496,20.74006,18.78769,19.49603,21.09148,22.0443,20.24243,19.01102,19.08835,19.29124,19.99831,20.80788,20.7347,21.12948,21.2601,22.1124,21.96887,21.28732,22.44831,22.21793,22.05833,22.27461,22.34891,23.7106,24.70078,24.81872,23.85934,23.37335,21.21837,21.42669,22.5568,23.70376,24.71431,25.88729,25.84351,24.58545,24.28394,25.23422,26.54191,27.54013,27.00196,26.50236,27.05681,26.74064,26.73627,26.78322,26.29228,26.60684,25.12269,25.56921,26.00579,26.08876,25.23739,24.90458,24.63078,21.46285,732493.346626357,2420692.75771423
21.14848,23.1417,23.55614,22.42117,19.84378,17.97262,17.49015,16.94515,16.27431,17.58609,17.80195,17.80604,19.14045,19.81382,20.74323,19.66536,18.28294,17.41556,16.93161,17.636,19.09829,18.97732,18.20998,18.82907,18.31657,17.91989,18.92473,20.06443,20.7316,20.10236,17.81492,16.88022,17.85235,18.93305,19.53734,21.19391,20.26013,18.4319,19.11422,20.62868,21.6331,19.81833,18.61822,18.7124,18.94271,19.67515,20.43488,20.36728,20.83593,20.99095,21.82647,21.65763,21.00477,22.19445,22.03866,21.80644,21.98727,22.0505,23.48685,24.5698,24.60603,23.56933,23.10617,20.89007,21.02521,22.18754,23.33895,24.43628,25.5979,25.50612,24.32109,24.13033,25.11557,26.38724,27.26202,26.76418,26.27233,26.74536,26.45393,26.50828,26.56038,26.13388,26.46176,24.8049,25.31924,25.83082,25.81856,24.94039,24.72813,24.33286,21.04946,745414.883785978,2420887.17549184
20.6642,22.71774,23.17349,21.98247,19.39169,17.45433,17.0425,16.47804,15.65762,16.91913,17.28092,17.34478,18.72755,19.41199,20.28917,19.21369,18.01153,17.02904,16.45351,17.28359,18.83203,18.63055,17.81858,18.37663,17.77079,17.46301,18.47694,19.54601,20.23066,19.67128,17.33054,16.43885,17.49071,18.57669,19.16829,20.72265,19.78026,18.07596,18.73242,20.16609,21.22197,19.39458,18.22506,18.33623,18.59418,19.35172,20.06196,19.99986,20.54253,20.72173,21.54032,21.34632,20.72222,21.94046,21.85896,21.55442,21.69993,21.75223,23.26309,24.43875,24.39321,23.27945,22.83892,20.56185,20.6236,21.81815,22.97441,24.15817,25.3088,25.16866,24.05673,23.97693,24.99693,26.23243,26.98385,26.52633,26.04217,26.43377,26.16701,26.28037,26.33754,25.97604,26.31682,24.48718,25.06926,25.65585,25.54828,24.64325,24.55168,24.03481,20.63664,758337.270926038,2421092.12837089
20.17983,22.29385,22.79098,21.54364,18.93946,16.93626,16.59478,16.0108,15.04078,16.2521,16.76002,16.88332,18.31473,19.0101,19.8349,18.76217,17.74019,16.64251,15.9752,16.93119,18.56584,18.284,17.42705,17.92454,17.22508,17.00598,18.0293,19.02779,19.72951,19.24048,16.84617,15.99705,17.12886,18.22034,18.79918,20.25174,19.3004,17.72024,18.35047,19.70342,20.81063,18.97062,17.83198,17.96007,18.24544,19.02822,19.68911,19.63222,20.24913,20.45237,21.25432,21.03522,20.43968,21.68653,21.67955,21.3024,21.41259,21.4539,23.03927,24.3077,24.18059,22.98971,22.5716,20.23369,20.22213,21.44875,22.6096,23.88007,25.01949,24.83112,23.79251,23.82339,24.87815,26.07791,26.70546,26.2889,25.81186,26.12246,25.88031,26.05239,26.11471,25.81778,26.17174,24.16938,24.81935,25.48081,25.278,24.34605,24.37523,23.73668,20.22326,771260.552842985,2421307.62046674
21.03988,22.59226,22.89631,21.39045,18.93432,18.176,17.83663,18.11417,16.99203,16.67945,15.78761,15.54334,16.54508,16.95353,18.89216,18.39855,18.03529,16.17639,16.2201,16.13367,16.30343,17.23798,18.55949,19.92309,19.35962,18.96534,20.29636,20.80943,21.2128,19.14531,17.11828,17.12399,17.96282,19.02829,20.72215,21.90147,20.04533,20.38575,21.73799,21.08577,22.55483,21.32595,20.66068,20.17483,21.69845,21.754,22.74403,22.00003,23.04879,23.39598,23.92794,23.67098,24.03474,23.97108,24.2807,24.85382,25.18988,25.15738,24.72926,24.74928,24.87159,25.19502,22.82919,22.69307,23.03314,23.42255,23.80753,24.29888,26.50377,25.49435,24.50381,25.34229,26.66239,27.71735,28.01886,27.82683,26.136,27.22473,26.67677,26.22334,26.805,27.84537,27.39159,26.79739,26.51879,26.70602,27.14077,25.52903,27.48345,26.02842,24.0599,409521.745447518,2405411.90529203
21.08008,22.63103,22.98915,21.40864,18.94623,18.28181,17.73462,18.0981,17.03411,16.77405,15.74722,15.58451,16.73669,17.10785,19.14171,18.45678,18.00194,16.21784,16.3018,16.249,16.41833,17.30862,18.68857,19.93853,19.24231,18.90492,20.19689,20.74528,21.26842,19.2022,17.20809,17.25568,17.99144,19.03146,21.00738,21.90986,20.17328,20.43848,21.81032,21.0004,22.62412,21.26758,20.63601,20.13077,21.65333,21.61244,22.89024,22.00771,23.12147,23.37525,24.02755,23.60775,24.06801,23.90185,24.19088,24.82563,25.17218,25.10366,24.72461,24.98967,25.04501,25.26911,22.85535,22.66085,23.17779,23.71617,23.63601,24.10305,26.65724,25.48525,24.56895,25.3363,26.66062,27.81894,28.02563,27.91481,26.18372,27.40576,26.75995,26.19444,26.79266,27.85637,27.37503,26.76432,26.51026,26.65541,27.06731,25.34757,27.41873,25.87192,23.84503,422447.79453633,2405343.97680745
21.11811,22.65838,23.05118,21.43028,18.95039,18.2909,17.66603,18.10367,17.07472,16.8461,15.7838,15.63922,16.86781,17.22783,19.28813,18.47419,18.02605,16.28348,16.32309,16.31435,16.5147,17.37883,18.84253,19.89884,19.1248,18.82554,20.08854,20.68606,21.25369,19.22173,17.21197,17.24595,17.9674,18.9953,21.15063,21.84599,20.19569,20.36065,21.58601,20.92243,22.47495,21.128,20.71405,20.24497,21.66221,21.49126,22.85013,22.00433,23.09715,23.33232,24.06935,23.56397,24.06272,23.84024,24.10798,24.75605,25.11268,25.04832,24.71713,25.06616,25.11614,25.26573,22.91111,22.63949,23.09665,23.71913,23.47853,24.03636,26.61184,25.3652,24.65341,25.35434,26.61353,27.79419,27.95217,27.89993,26.23011,27.39342,26.63525,26.16525,26.76538,27.84861,27.37073,26.81515,26.52901,26.64124,27.03488,25.26249,27.36128,25.77259,23.76213,435373.574010941,2405286.50116874
22.15411,24.01803,24.25919,23.3056,20.87872,19.19473,18.61145,18.15598,17.73843,19.01708,18.93784,18.85861,20.06253,20.75916,21.58777,20.59653,19.07496,18.3657,18.03127,18.50521,19.7539,19.7852,19.1702,19.91928,19.6564,19.09427,19.95403,21.18037,21.73433,21.04989,19.0108,18.01252,18.82773,19.81565,20.4573,22.22173,21.37001,19.38584,19.98301,21.58939,22.52092,20.89339,19.70554,19.66014,19.81551,20.49241,21.31262,21.21915,21.46398,21.63874,22.55024,22.40664,21.73087,22.72465,22.36406,22.40354,22.58521,22.69708,23.88846,24.73997,25.03225,24.23776,23.74176,21.80073,22.06009,23.14438,24.20188,25.04776,26.24717,26.29962,25.05699,24.70621,25.41701,26.7646,27.88569,27.35014,26.85301,27.40858,27.118,27.01775,27.00084,26.44886,26.60782,25.26354,25.71894,26.10801,26.16173,25.51796,25.27884,25.10007,21.97944,706832.245896007,2406493.93435008
22.11052,24.01183,24.279,23.32316,20.84686,19.10908,18.51698,18.03353,17.59575,18.93136,18.87658,18.78085,20.00113,20.71574,21.58121,20.5744,19.04218,18.29788,17.94512,18.42901,19.71005,19.72669,19.08504,19.84251,19.56913,19.00051,19.88446,21.13751,21.71558,21.03677,18.95124,17.92151,18.74299,19.74318,20.40274,22.20397,21.3435,19.32155,19.92464,21.56147,22.52381,20.8439,19.6251,19.57442,19.73176,20.43693,21.27019,21.1636,21.42683,21.59143,22.5212,22.37464,21.68992,22.70364,22.36188,22.37577,22.5341,22.6335,23.84926,24.71558,25.00461,24.182,23.70327,21.69943,21.95935,23.07177,24.15261,25.02407,26.24956,26.30469,25.03697,24.67392,25.42484,26.80472,27.93356,27.37862,26.87063,27.43488,27.12773,27.0248,27.01677,26.46486,26.6227,25.21871,25.70964,26.1109,26.15595,25.48004,25.21081,25.03662,21.84522,719763.463695921,2406666.50107919
21.76449,23.71278,24.02099,23.01777,20.52907,18.72967,18.16528,17.65052,17.10884,18.4271,18.47849,18.42703,19.69066,20.41677,21.25418,20.25131,18.84824,18.00779,17.58278,18.15795,19.50519,19.46473,18.78155,19.50117,19.16258,18.6486,19.552,20.76135,21.36148,20.73442,18.60609,17.59032,18.45734,19.46818,20.13063,21.87356,21.00533,19.04951,19.64287,21.22387,22.24006,20.54359,19.33269,19.30393,19.47756,20.2081,21.00822,20.89268,21.21745,21.40244,22.31902,22.1616,21.50014,22.5365,22.24768,22.18402,22.32226,22.40587,23.68917,24.62189,24.86355,23.97404,23.50658,21.46912,21.66482,22.80713,23.89135,24.82689,26.05739,26.08594,24.86151,24.56733,25.37521,26.72872,27.76924,27.23312,26.72922,27.24003,26.9474,26.8817,26.87789,26.35919,26.54466,24.98882,25.54179,25.99289,25.98767,25.27729,25.06397,24.82062,21.54237,732695.445744422,2406849.54724439
21.29745,23.29947,23.6566,22.58775,20.09777,18.23042,17.70671,17.15797,16.47861,17.75429,17.94498,17.96049,19.27897,20.01558,20.80195,19.80959,18.5891,17.62656,17.10729,17.80583,19.23477,19.11937,18.38734,19.05148,18.62611,18.18981,19.11295,20.25272,20.87562,20.31871,18.14604,17.15931,18.08767,19.1095,19.77018,21.4202,20.5445,18.69217,19.27009,20.76403,21.84543,20.14233,18.95258,18.95582,19.15158,19.90814,20.65786,20.53428,20.93822,21.15507,22.04747,21.87574,21.24918,22.31126,22.08998,21.92664,22.04458,22.10943,23.47958,24.49987,24.67688,23.70313,23.24589,21.18157,21.28802,22.46283,23.54402,24.56063,25.78986,25.78056,24.6245,24.42979,25.30401,26.61036,27.52567,27.02177,26.52718,26.96079,26.69439,26.68064,26.68022,26.20727,26.43116,24.68435,25.31212,25.82779,25.75596,25.00779,24.88202,24.54111,21.16508,745628.237047345,2407043.0765281
20.83065,22.88622,23.292,22.15794,19.66648,17.73145,17.24842,16.66521,15.84809,17.08134,17.41154,17.49381,18.86728,19.61439,20.3498,19.36779,18.3301,17.24532,16.63179,17.45363,18.96428,18.77401,17.99313,18.60193,18.08964,17.7311,18.67355,19.74417,20.38984,19.90314,17.6857,16.72823,17.71792,18.75061,19.40953,20.96705,20.08346,18.33482,18.89738,20.30426,21.45051,19.74128,18.57246,18.60764,18.8254,19.60832,20.30757,20.17574,20.65913,20.90784,21.77592,21.59009,20.99843,22.08582,21.932,21.6694,21.76683,21.81321,23.27,24.37777,24.48986,23.43228,22.98485,20.89402,20.91108,22.1186,23.1969,24.29458,25.5224,25.47496,24.38729,24.29219,25.23274,26.49207,27.28204,26.81057,26.32507,26.68184,26.44082,26.47959,26.48227,26.05542,26.31759,24.37967,25.08216,25.66262,25.52424,24.73842,24.69986,24.26138,20.78722,758561.882619094,2407247.09282419
22.34561,24.16974,24.3077,23.43158,21.13723,19.53783,18.97619,18.58015,18.1662,19.3207,19.19705,19.13826,20.29721,21.02684,21.66454,20.75656,19.40311,18.6615,18.32453,18.78543,19.96849,20.01389,19.47558,20.24864,20.06972,19.49588,20.22854,21.41386,21.88434,21.25813,19.37675,18.39524,19.19,20.1001,20.7524,22.44422,21.65544,19.73317,20.20768,21.7645,22.69892,21.2391,20.12132,19.97102,20.10243,20.76135,21.55019,21.44558,21.60151,21.82978,22.77992,22.61975,21.9676,22.81876,22.38592,22.56441,22.70223,22.84569,23.91779,24.69916,25.09562,24.41154,23.92991,22.15187,22.41447,23.46845,24.43995,25.18332,26.39112,26.50236,25.33009,25.00278,25.50316,26.85385,28.01026,27.50438,27.0217,27.52074,27.2757,27.12533,27.04743,26.48016,26.50864,25.19707,25.6942,26.08256,26.05098,25.59593,25.52924,25.3609,22.22702,694069.187098075,2392491.19666251
22.2781,24.15937,24.33159,23.45639,21.09472,19.41883,18.84486,18.41032,17.96571,19.19762,19.10654,19.0254,20.20458,20.96254,21.64868,20.72448,19.35863,18.56704,18.20271,18.6763,19.90215,19.92802,19.35369,20.13894,19.94889,19.36554,20.129,21.35288,21.85488,21.2398,19.29688,18.27053,19.07397,19.99718,20.67563,22.41856,21.61998,19.64604,20.12442,21.72234,22.70406,21.17424,20.01339,19.85323,19.98519,20.6843,21.49394,21.36902,21.54526,21.76436,22.74312,22.57816,21.91585,22.79098,22.38028,22.52945,22.62807,22.75433,23.85956,24.65954,25.05763,24.33603,23.87295,22.0161,22.27693,23.3718,24.3741,25.15103,26.39817,26.51463,25.30796,24.96845,25.51944,26.91821,28.084,27.55408,27.05364,27.56353,27.29565,27.13985,27.07373,26.5073,26.52591,25.12664,25.67904,26.0875,26.03766,25.54003,25.43816,25.27447,22.03584,707010.866863951,2392652.54006728
22.23024,24.1519,24.34858,23.47416,21.06434,19.33403,18.75166,18.28964,17.82317,19.10992,19.04225,18.9451,20.1388,20.91693,21.63761,20.70157,19.32677,18.4995,18.11622,18.59883,19.85471,19.86704,19.2672,20.06091,19.86288,19.27298,20.0583,21.30917,21.83401,21.22697,19.2402,18.18178,18.99142,19.92407,20.62113,22.40002,21.59489,19.584,20.06507,21.69231,22.70759,21.12807,19.93641,19.76941,19.90173,20.62952,21.45361,21.31488,21.50522,21.7179,22.71689,22.54848,21.87884,22.77118,22.37626,22.50463,22.57534,22.68926,23.81817,24.63134,25.03056,24.28239,23.83241,21.91966,22.17923,23.30306,24.32729,25.12791,26.40324,26.52323,25.29238,24.94392,25.531,26.96411,28.13652,27.5894,27.07619,27.59391,27.30946,27.14993,27.09255,26.52661,26.53831,25.07652,25.6684,26.09088,26.02821,25.5002,25.37345,25.21279,21.89992,719953.26947724,2392824.31117493
21.89589,23.86005,24.10326,23.17519,20.76205,18.96872,18.39249,17.8888,17.32674,18.60101,18.63415,18.58692,19.82806,20.61831,21.31093,20.3854,19.14207,18.21336,17.75584,18.32728,19.64611,19.60522,18.9616,19.72112,19.46332,18.92001,19.73183,20.93998,21.49034,20.93547,18.91317,17.8587,18.70048,19.64689,20.35494,22.08215,21.27089,19.31126,19.78964,21.35633,22.43611,20.84482,19.65429,19.51971,19.66388,20.41804,21.20857,21.05066,21.30529,21.54491,22.52578,22.35427,21.71276,22.62476,22.27743,22.30957,22.36999,22.46248,23.66795,24.54322,24.90839,24.0886,23.63982,21.71981,21.90316,23.0576,24.07915,24.93948,26.2275,26.32838,25.13764,24.85079,25.51634,26.91554,27.99828,27.46441,26.95621,27.42331,27.15444,27.02699,26.97235,26.42601,26.48227,24.85495,25.51472,25.97985,25.88687,25.31698,25.22343,25.01061,21.62189,732896.440161398,2393006.5134481
21.44658,23.45745,23.75698,22.75447,20.3517,18.48864,17.92327,17.37052,16.68269,17.92228,18.08816,18.11502,19.41763,20.21755,20.86068,19.95375,18.8954,17.83755,17.28289,17.97558,19.37132,19.26149,18.56471,19.27418,18.9358,18.45967,19.30096,20.44109,21.01972,20.53513,18.47701,17.43826,18.32284,19.28567,20.00296,21.64663,20.82874,18.95243,19.42609,20.89945,22.05748,20.46625,19.28715,19.19917,19.36046,20.14155,20.8807,20.70108,21.04037,21.31932,22.26854,22.09407,21.49359,22.42793,22.1413,22.04698,22.10189,22.16844,23.47239,24.42993,24.74759,23.83693,23.38526,21.473,21.55083,22.73832,23.74944,24.68499,25.98175,26.05486,24.9277,24.72912,25.49223,26.83362,27.78926,27.2795,26.78216,27.17637,26.9345,26.85272,26.79971,26.28044,26.40035,24.56366,25.30492,25.82476,25.6935,25.07532,25.0357,24.74921,21.27956,745840.424148155,2393199.15056019
20.99734,23.05471,23.41071,22.33347,19.94149,18.00843,17.45419,16.85223,16.03864,17.24348,17.54196,17.64326,19.00707,19.81699,20.41049,19.52204,18.64888,17.4616,16.81008,17.62331,19.09667,18.91754,18.16789,18.82716,18.40821,17.99912,18.87003,19.94226,20.54916,20.13471,18.04079,17.01783,17.94527,18.92438,19.65112,21.2109,20.3866,18.59354,19.06248,20.44229,21.67913,20.08791,18.91972,18.87905,19.05691,19.86507,20.55303,20.3517,20.77559,21.09395,22.0113,21.83387,21.2747,22.2309,22.00517,21.78417,21.83366,21.87419,23.27691,24.31658,24.58651,23.58505,23.13091,21.22627,21.19849,22.41912,23.41945,24.43078,25.736,25.7814,24.71777,24.60751,25.46833,26.75177,27.58024,27.09474,26.60832,26.92992,26.71455,26.67881,26.627,26.13487,26.31851,24.27217,25.09506,25.66974,25.50013,24.83366,24.84811,24.48802,20.93724,758785.266677988,2393402.22639555
23.24618,24.44206,24.17023,23.31596,21.7762,20.99709,20.572,20.59202,20.49615,20.82839,20.36996,20.53513,21.48386,21.93778,21.96513,21.23381,20.13944,19.85316,19.78351,20.12985,20.87069,21.10078,20.95958,21.64177,21.61237,21.11615,21.46863,22.24027,22.34898,21.63599,20.45709,19.92873,20.62297,21.37734,21.77895,22.92182,22.25515,20.87449,21.24121,22.37189,22.81721,22.14666,21.50606,21.36965,21.50092,21.75089,22.2887,22.37971,22.32268,22.63089,23.31716,23.18992,22.63068,23.1608,22.48835,23.01044,23.5522,23.88839,24.53575,25.0971,25.50915,25.2689,24.69683,23.71807,24.03312,24.64854,25.26911,25.6156,26.42305,26.53077,25.73967,25.49731,25.37542,26.23673,27.35712,27.07345,26.80704,27.16051,27.17461,27.04511,26.79435,26.20113,26.28425,25.88877,25.83702,26.00487,26.12768,26.23441,26.5921,26.41748,24.32384,694235.705687291,2378650.73538307
22.40217,24.30029,24.4042,23.60732,21.31037,19.64259,19.07855,18.66481,18.19278,19.37809,19.27523,19.19233,20.34662,21.16613,21.70958,20.85229,19.64216,18.76816,18.37423,18.84747,20.04998,20.07113,19.53712,20.35847,20.24123,19.63688,20.30397,21.52517,21.9757,21.42986,19.58295,18.52855,19.32021,20.17884,20.89416,22.6151,21.87017,19.90596,20.26577,21.85516,22.88721,21.45474,20.3211,20.04624,20.15474,20.87633,21.67511,21.51911,21.62661,21.89012,22.93606,22.7496,22.10048,22.85739,22.39635,22.65535,22.67086,22.81136,23.83072,24.5791,25.08301,24.43431,24.00414,22.23174,22.49399,23.59936,24.54653,25.25417,26.54917,26.72957,25.55892,25.23062,25.62194,27.07182,28.2823,27.75789,27.25427,27.71841,27.47287,27.26195,27.14676,26.56567,26.4442,24.98974,25.63914,26.0667,25.91365,25.56209,25.59748,25.44859,22.09223,707188.505196959,2378811.32836406
22.34997,24.29169,24.41851,23.62537,21.28175,19.55912,18.98634,18.54568,18.05073,19.2887,19.20749,19.10943,20.27641,21.11834,21.69393,20.82867,19.61157,18.70119,18.28738,18.76837,19.99943,20.00761,19.44922,20.2793,20.15664,19.54558,20.23214,21.48104,21.95258,21.4171,19.52888,18.44219,19.23984,20.10482,20.83946,22.59621,21.84627,19.84611,20.20549,21.82329,22.89144,21.41202,20.24807,19.96454,20.07169,20.82233,21.63719,21.46595,21.58354,21.8443,22.91252,22.72239,22.06784,22.83864,22.39078,22.63357,22.61651,22.74474,23.78709,24.54717,25.05685,24.38277,23.96135,22.13989,22.3991,23.53464,24.50205,25.23175,26.55707,26.74183,25.54778,25.21413,25.6371,27.12336,28.33947,27.80011,27.28169,27.75302,27.49148,27.27513,27.16847,26.58815,26.454,24.93447,25.62695,26.07058,25.90054,25.52057,25.53615,25.38874,21.95463,720142.031138558,2378982.30058726
22.0273,24.00731,24.18546,23.33295,20.99497,19.20763,18.61955,18.12707,17.5445,18.77514,18.78994,18.7468,19.9656,20.81937,21.36768,20.51969,19.43582,18.41885,17.92877,18.49689,19.78696,19.74607,19.14157,19.94135,19.76384,19.1917,19.91153,21.11869,21.61935,21.13674,19.22025,18.12714,18.94369,19.82594,20.5794,22.2911,21.53631,19.57294,19.93634,21.48886,22.63181,21.14597,19.9761,19.73522,19.85019,20.62776,21.40892,21.20857,21.39327,21.68717,22.73226,22.547,21.92537,22.71309,22.30696,22.43519,22.41778,22.51922,23.64645,24.46455,24.95329,24.20336,23.77299,21.97049,22.14116,23.308,24.26681,25.05213,26.39761,26.57088,25.41377,25.13426,25.65733,27.10242,28.2271,27.69592,27.183,27.60653,27.36128,27.17235,27.06717,26.49299,26.41995,24.72136,25.48744,25.96688,25.78585,25.35695,25.38282,25.20031,21.70197,733096.328960514,2379163.65550662
21.5957,23.61529,23.85723,22.92105,20.60555,18.74659,18.13983,17.58327,16.88685,18.09049,18.2312,18.26976,19.55623,20.41945,20.91947,20.09799,19.20157,18.04833,17.45849,18.14526,19.50801,19.40346,18.74208,19.49666,19.24541,18.72946,19.48905,20.62966,21.16381,20.75155,18.80799,17.71728,18.55808,19.46198,20.23595,21.87306,21.11298,19.21249,19.58189,21.03487,22.26988,20.79039,19.62144,19.4428,19.5692,20.37482,21.10375,20.86787,21.14273,21.48343,22.48969,22.31239,21.73813,22.5446,22.19255,22.16731,22.1592,22.22737,23.46513,24.36014,24.81815,23.97066,23.52505,21.76436,21.81349,23.01368,23.95451,24.80962,26.17371,26.32922,25.23098,25.02844,25.6806,27.05681,28.05263,27.53731,27.03714,27.39216,27.17475,27.02523,26.91941,26.35369,26.36983,24.44305,25.29759,25.8218,25.63097,25.14279,25.18966,24.95752,21.39517,746051.444119697,2379355.39678635
21.16387,23.22326,23.52935,22.509,20.21635,18.28555,17.66004,17.03947,16.22905,17.40583,17.67252,17.79257,19.14679,20.01952,20.47133,19.67607,18.96731,17.67795,16.98843,17.79349,19.22892,19.06086,18.34244,19.0524,18.72685,18.26715,19.0665,20.14057,20.70827,20.36629,18.39594,17.30749,18.17268,19.09836,19.89242,21.45517,20.68987,18.85219,19.22744,20.5806,21.90782,20.43446,19.26706,19.15024,19.28835,20.12195,20.79843,20.52737,20.89198,21.28005,22.24676,22.07771,21.55097,22.37626,22.07813,21.89915,21.90049,21.93545,23.28375,24.25553,24.68301,23.73788,23.27684,21.55851,21.4859,22.71964,23.64215,24.56705,25.94961,26.0875,25.04825,24.9227,25.70393,27.01134,27.87822,27.37897,26.89121,27.17778,26.9885,26.87796,26.7718,26.21432,26.31943,24.16473,25.10782,25.67658,25.47609,24.92876,24.99644,24.71502,21.08781,759007.422081906,2379557.52830109
22.46622,24.41358,24.48189,23.75205,21.46525,19.75488,19.1905,18.76929,18.25679,19.4483,19.35969,19.26656,20.41218,21.29817,21.75371,20.94936,19.85365,18.87834,18.44155,18.92297,20.13345,20.1376,19.61326,20.46788,20.40612,19.78047,20.3873,21.62971,22.05684,21.57677,19.77272,18.66587,19.45387,20.26577,21.0274,22.76046,22.0548,20.06711,20.33006,21.93475,23.04026,21.64762,20.50764,20.13923,20.22749,20.9918,21.79425,21.6006,21.66038,21.95625,23.0748,22.87079,22.2285,22.90138,22.41066,22.73924,22.65993,22.79832,23.77228,24.48697,25.08244,24.47153,24.07429,22.33114,22.58662,23.72801,24.64748,25.31754,26.67698,26.91391,25.75215,25.43005,25.72395,27.24369,28.49153,27.96028,27.43974,27.87322,27.63226,27.37157,27.22565,26.63377,26.38569,24.83282,25.59755,26.05331,25.8041,25.54595,25.67094,25.53594,22.02512,720329.747819741,2365140.46847801
22.15556,24.13505,24.25941,23.46612,21.19468,19.41827,18.81955,18.33856,17.74428,18.92748,18.93305,18.90055,20.10186,21.00089,21.42612,20.64679,19.68996,18.60221,18.08315,18.65008,19.91815,19.87748,19.304,20.13112,20.02129,19.42786,20.07247,21.27068,21.72989,21.30663,19.48305,18.36041,19.15567,19.98611,20.7751,22.46635,21.75837,19.79683,20.0633,21.59538,22.78958,21.40053,20.24779,19.93049,20.0222,20.8133,21.58234,21.3514,21.47794,21.81307,22.90617,22.71407,22.11,22.79578,22.34136,22.53699,22.46431,22.5728,23.63827,24.40667,24.9958,24.30544,23.89121,22.19234,22.34799,23.52118,24.42655,25.14645,26.53176,26.76742,25.64105,25.36668,25.77929,27.25131,28.40701,27.87907,27.36368,27.75112,27.52871,27.28973,27.14239,26.54304,26.36786,24.6238,25.46981,25.95546,25.71168,25.40045,25.51803,25.36111,21.7939,733295.111230137,2365320.9725979
